Time,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position.1,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 02:02:47.668000,HAM,44,0 days 00:01:37.660000,36,3,31.36,42.408,23.892,0 days 02:01:41.321000,0 days 02:02:23.729000,0 days 02:02:47.621000,231,250,275,297,FALSE,MEDIUM,9,TRUE,Mercedes,0 days 02:01:10.008000,02:10.0,1,5,FALSE,0,FALSE,TRUE,97.66,97.66,22.8,36,1010.5,FALSE,27,205,0.1
0 days 02:04:25.439000,HAM,44,0 days 00:01:37.771000,37,3,31.436,42.307,24.028,0 days 02:03:19.057000,0 days 02:04:01.364000,0 days 02:04:25.392000,233,253,276,,FALSE,MEDIUM,10,TRUE,Mercedes,0 days 02:02:47.668000,03:47.7,1,5,FALSE,0,FALSE,TRUE,97.771,97.771,22.8,36,1010.5,FALSE,27.1,49,0.1
0 days 02:06:03.381000,HAM,44,0 days 00:01:37.942000,38,3,31.38,42.49,24.072,0 days 02:04:56.772000,0 days 02:05:39.262000,0 days 02:06:03.334000,,250,275,299,FALSE,MEDIUM,11,TRUE,Mercedes,0 days 02:04:25.439000,05:25.5,1,5,FALSE,0,FALSE,TRUE,97.942,97.942,22.8,35,1010.7,FALSE,27,53,0.2
0 days 02:07:41.049000,HAM,44,0 days 00:01:37.668000,39,3,31.394,42.258,24.016,0 days 02:06:34.728000,0 days 02:07:16.986000,0 days 02:07:41.002000,234,251,276,296,FALSE,MEDIUM,12,TRUE,Mercedes,0 days 02:06:03.381000,07:03.4,1,5,FALSE,0,FALSE,TRUE,97.668,97.668,22.8,35,1010.7,FALSE,27,54,0.1
0 days 02:09:18.947000,HAM,44,0 days 00:01:37.898000,40,3,31.549,42.349,24,0 days 02:08:12.551000,0 days 02:08:54.900000,0 days 02:09:18.900000,232,253,276,,FALSE,MEDIUM,13,TRUE,Mercedes,0 days 02:07:41.049000,08:41.1,1,5,FALSE,0,FALSE,TRUE,97.898,97.898,22.7,36,1010.5,FALSE,26.9,7,0.1
0 days 02:10:56.859000,HAM,44,0 days 00:01:37.912000,41,3,31.442,42.391,24.079,0 days 02:09:50.342000,0 days 02:10:32.733000,0 days 02:10:56.812000,,253,277,298,FALSE,MEDIUM,14,TRUE,Mercedes,0 days 02:09:18.947000,10:19.0,1,5,FALSE,0,FALSE,TRUE,97.912,97.912,22.7,36,1010.5,FALSE,26.8,183,0.2
0 days 02:12:35.281000,HAM,44,0 days 00:01:38.422000,42,3,31.422,42.733,24.267,0 days 02:11:28.234000,0 days 02:12:10.967000,0 days 02:12:35.234000,233,253,278,,FALSE,MEDIUM,15,TRUE,Mercedes,0 days 02:10:56.859000,11:56.9,1,5,FALSE,0,FALSE,TRUE,98.422,98.422,22.7,36,1010.5,FALSE,26.9,164,0.2
0 days 02:14:13.486000,HAM,44,0 days 00:01:38.205000,43,3,31.506,42.631,24.068,0 days 02:13:06.740000,0 days 02:13:49.371000,0 days 02:14:13.439000,232,253,276,299,FALSE,MEDIUM,16,TRUE,Mercedes,0 days 02:12:35.281000,13:35.3,1,5,FALSE,0,FALSE,TRUE,98.205,98.205,22.7,36,1010.5,FALSE,27,186,0.1
0 days 02:15:54.493000,HAM,44,0 days 00:01:41.007000,44,3,31.758,42.68,26.569,0 days 02:14:45.197000,0 days 02:15:27.877000,0 days 02:15:54.446000,233,256,,296,FALSE,MEDIUM,17,TRUE,Mercedes,0 days 02:14:13.486000,15:13.5,1,4,FALSE,0,FALSE,FALSE,101.007,101.007,22.7,36,1010.5,FALSE,26.7,0,0.2
0 days 02:18:06.234000,HAM,44,0 days 00:02:11.741000,45,4,53.08,47.415,31.246,0 days 02:16:47.526000,0 days 02:17:34.941000,0 days 02:18:06.187000,234,222,213,220,FALSE,SOFT,4,FALSE,Mercedes,0 days 02:15:54.493000,16:54.5,64,6,FALSE,0,FALSE,FALSE,131.741,131.741,22.7,36,1010.5,FALSE,26.7,247,0.2
0 days 02:20:17.278000,HAM,44,0 days 00:02:11.044000,46,4,41.232,57.144,32.668,0 days 02:18:47.419000,0 days 02:19:44.563000,0 days 02:20:17.231000,131,152,195,172,FALSE,SOFT,5,FALSE,Mercedes,0 days 02:18:06.234000,19:06.3,4,5,FALSE,0,FALSE,FALSE,131.044,131.044,22.7,36,1010.5,FALSE,26.6,264,0.1
0 days 02:22:23.596000,HAM,44,0 days 00:02:06.318000,47,4,36.644,57.177,32.497,0 days 02:20:53.875000,0 days 02:21:51.052000,0 days 02:22:23.549000,166,160,244,276,FALSE,SOFT,6,FALSE,Mercedes,0 days 02:20:17.278000,21:17.3,4,5,FALSE,0,FALSE,FALSE,126.318,126.318,22.7,36,1010.5,FALSE,26.6,345,0.1
0 days 02:24:22.689000,HAM,44,0 days 00:01:59.093000,48,4,33.683,46.615,38.795,0 days 02:22:57.232000,0 days 02:23:43.847000,0 days 02:24:22.642000,208,145,186,262,FALSE,SOFT,7,FALSE,Mercedes,0 days 02:22:23.596000,23:23.6,4,5,FALSE,0,FALSE,FALSE,119.093,119.093,22.6,36,1010.5,FALSE,26.5,352,0.1
0 days 02:26:42.487000,HAM,44,0 days 00:02:19.798000,49,4,42.471,61.622,35.705,0 days 02:25:05.113000,0 days 02:26:06.735000,0 days 02:26:42.440000,109,93,239,251,FALSE,SOFT,8,FALSE,Mercedes,0 days 02:24:22.689000,25:22.7,4,5,FALSE,0,FALSE,FALSE,139.798,139.798,22.5,36,1010.7,FALSE,26.5,354,0.2
0 days 02:29:03.051000,HAM,44,0 days 00:02:20.564000,50,4,44.182,58.128,38.254,0 days 02:27:26.622000,0 days 02:28:24.750000,0 days 02:29:03.004000,143,200,282,190,FALSE,SOFT,9,FALSE,Mercedes,0 days 02:26:42.487000,27:42.5,4,5,FALSE,0,FALSE,FALSE,140.564,140.564,22.4,36,1010.7,FALSE,26.4,320,0.2
0 days 02:30:39.538000,HAM,44,0 days 00:01:36.487000,51,4,31.192,41.611,23.684,0 days 02:29:34.196000,0 days 02:30:15.807000,0 days 02:30:39.491000,236,261,282,301,TRUE,SOFT,10,FALSE,Mercedes,0 days 02:29:03.051000,30:03.1,1,5,FALSE,0,FALSE,FALSE,96.487,96.487,22.4,36,1010.7,FALSE,26.5,300,0.1
0 days 02:32:15.898000,HAM,44,0 days 00:01:36.360000,52,4,30.971,41.771,23.618,0 days 02:31:10.462000,0 days 02:31:52.233000,0 days 02:32:15.851000,233,254,279,302,TRUE,SOFT,11,FALSE,Mercedes,0 days 02:30:39.538000,31:39.6,1,5,FALSE,0,FALSE,TRUE,96.36,96.36,22.4,37,1010.7,FALSE,26.5,0,0
0 days 02:33:52.126000,HAM,44,0 days 00:01:36.228000,53,4,30.902,41.576,23.75,0 days 02:32:46.753000,0 days 02:33:28.329000,0 days 02:33:52.079000,231,257,285,299,TRUE,SOFT,12,FALSE,Mercedes,0 days 02:32:15.898000,33:15.9,1,5,FALSE,0,FALSE,TRUE,96.228,96.228,22.4,35,1010.7,FALSE,26.4,39,0.1
0 days 02:35:28.480000,HAM,44,0 days 00:01:36.354000,54,4,30.629,41.772,23.953,0 days 02:34:22.708000,0 days 02:35:04.480000,0 days 02:35:28.433000,236,258,290,319,FALSE,SOFT,13,FALSE,Mercedes,0 days 02:33:52.126000,34:52.1,1,4,FALSE,0,FALSE,TRUE,96.354,96.354,22.4,36,1010.7,FALSE,26.5,329,0.1
0 days 02:37:05.046000,HAM,44,0 days 00:01:36.566000,55,4,30.793,41.958,23.815,0 days 02:35:59.226000,0 days 02:36:41.184000,0 days 02:37:04.999000,235,258,290,322,FALSE,SOFT,14,FALSE,Mercedes,0 days 02:35:28.480000,36:28.5,1,4,FALSE,0,FALSE,TRUE,96.566,96.566,22.4,36,1010.7,FALSE,26.3,354,0.3
0 days 02:38:41.527000,HAM,44,0 days 00:01:36.481000,56,4,30.773,41.807,23.901,0 days 02:37:35.772000,0 days 02:38:17.579000,0 days 02:38:41.480000,236,260,289,320,FALSE,SOFT,15,FALSE,Mercedes,0 days 02:37:05.046000,38:05.1,1,4,FALSE,0,FALSE,TRUE,96.481,96.481,22.3,36,1010.7,FALSE,26.3,205,0.2
0 days 02:40:18.445000,HAM,44,0 days 00:01:36.918000,57,4,31.382,41.762,23.774,0 days 02:39:12.862000,0 days 02:39:54.624000,0 days 02:40:18.398000,232,256,265,,FALSE,SOFT,16,FALSE,Mercedes,0 days 02:38:41.527000,39:41.5,1,3,FALSE,0,FALSE,TRUE,96.918,96.918,22.4,36,1010.7,FALSE,26.3,243,0.3
0 days 01:04:24.012000,MSC,47,0 days 00:01:48.826000,1,1,0,47.568,24.968,0,0 days 01:03:59.068000,0 days 01:04:24.062000,225,242,278,273,FALSE,SOFT,1,TRUE,Haas F1 Team,0 days 01:02:34.872000,03:34.9,1,13,FALSE,0,FALSE,FALSE,108.826,,23.9,25,1010.2,FALSE,29.1,20,0.5
0 days 01:06:04.734000,MSC,47,0 days 00:01:40.722000,2,1,32.091,43.849,24.782,0 days 01:04:56.033000,0 days 01:05:39.882000,0 days 01:06:04.664000,226,247,278,293,TRUE,SOFT,2,TRUE,Haas F1 Team,0 days 01:04:24.012000,05:24.0,1,13,FALSE,0,FALSE,TRUE,100.722,100.722,23.8,26,1010.4,FALSE,29,357,0.5
0 days 01:07:45.481000,MSC,47,0 days 00:01:40.747000,3,1,32.025,43.733,24.989,0 days 01:06:36.689000,0 days 01:07:20.422000,0 days 01:07:45.411000,230,243,286,302,FALSE,SOFT,3,TRUE,Haas F1 Team,0 days 01:06:04.734000,07:04.8,1,13,FALSE,0,FALSE,TRUE,100.747,100.747,23.8,29,1010.2,FALSE,28.8,13,0.4
0 days 01:09:26.644000,MSC,47,0 days 00:01:41.163000,4,1,31.717,44.474,24.972,0 days 01:08:17.128000,0 days 01:09:01.602000,0 days 01:09:26.574000,231,250,285,323,FALSE,SOFT,4,TRUE,Haas F1 Team,0 days 01:07:45.481000,08:45.5,1,13,FALSE,0,FALSE,TRUE,101.163,101.163,23.8,29,1010.4,FALSE,28.7,12,0.4
0 days 01:11:08.693000,MSC,47,0 days 00:01:42.049000,5,1,32.227,44.688,25.134,0 days 01:09:58.801000,0 days 01:10:43.489000,0 days 01:11:08.623000,227,249,277,317,FALSE,SOFT,5,TRUE,Haas F1 Team,0 days 01:09:26.644000,10:26.7,1,13,FALSE,0,FALSE,TRUE,102.049,102.049,23.8,33,1010.4,FALSE,28.5,316,0.4
0 days 01:12:51.140000,MSC,47,0 days 00:01:42.447000,6,1,32.724,44.443,25.28,0 days 01:11:41.347000,0 days 01:12:25.790000,0 days 01:12:51.070000,,250,277,297,FALSE,SOFT,6,TRUE,Haas F1 Team,0 days 01:11:08.693000,12:08.7,1,14,FALSE,0,FALSE,TRUE,102.447,102.447,23.6,34,1010.4,FALSE,28.3,12,0.2
0 days 01:14:33.652000,MSC,47,0 days 00:01:42.512000,7,1,32.498,44.723,25.291,0 days 01:13:23.568000,0 days 01:14:08.291000,0 days 01:14:33.582000,231,244,276,299,FALSE,SOFT,7,TRUE,Haas F1 Team,0 days 01:12:51.140000,13:51.2,1,15,FALSE,0,FALSE,TRUE,102.512,102.512,23.6,34,1010.4,FALSE,28.3,37,0.1
0 days 01:16:15.956000,MSC,47,0 days 00:01:42.304000,8,1,32.42,44.606,25.278,0 days 01:15:06.002000,0 days 01:15:50.608000,0 days 01:16:15.886000,230,243,276,300,FALSE,SOFT,8,TRUE,Haas F1 Team,0 days 01:14:33.652000,15:33.7,1,15,FALSE,0,FALSE,TRUE,102.304,102.304,23.5,35,1010.4,FALSE,28.1,204,0.3
0 days 01:17:58.114000,MSC,47,0 days 00:01:42.158000,9,1,32.372,44.61,25.176,0 days 01:16:48.258000,0 days 01:17:32.868000,0 days 01:17:58.044000,232,244,276,299,FALSE,SOFT,9,TRUE,Haas F1 Team,0 days 01:16:15.956000,17:16.0,1,15,FALSE,0,FALSE,TRUE,102.158,102.158,23.4,36,1010.4,FALSE,28,26,0.2
0 days 01:19:42.083000,MSC,47,0 days 00:01:43.969000,10,1,32.754,45.826,25.389,0 days 01:18:30.798000,0 days 01:19:16.624000,0 days 01:19:42.013000,229,245,284,296,FALSE,SOFT,10,TRUE,Haas F1 Team,0 days 01:17:58.114000,18:58.1,1,16,FALSE,0,FALSE,TRUE,103.969,103.969,23.3,36,1010.2,FALSE,28,50,0.2
0 days 01:21:24.892000,MSC,47,0 days 00:01:42.809000,11,1,32.206,45.048,25.555,0 days 01:20:14.219000,0 days 01:20:59.267000,0 days 01:21:24.822000,,247,276,318,FALSE,SOFT,11,TRUE,Haas F1 Team,0 days 01:19:42.083000,20:42.1,1,16,FALSE,0,FALSE,TRUE,102.809,102.809,23.3,36,1010.4,FALSE,28,36,0.2
0 days 01:23:10.841000,MSC,47,0 days 00:01:45.949000,12,1,32.666,45.054,28.229,0 days 01:21:57.488000,0 days 01:22:42.542000,0 days 01:23:10.771000,,248,,300,FALSE,SOFT,12,TRUE,Haas F1 Team,0 days 01:21:24.892000,22:24.9,1,17,FALSE,0,FALSE,FALSE,105.949,105.949,23.2,37,1010.4,FALSE,27.9,309,0.2
0 days 01:25:10.310000,MSC,47,0 days 00:01:59.469000,13,2,53.125,42.221,24.123,0 days 01:24:03.896000,0 days 01:24:46.117000,0 days 01:25:10.240000,223,256,275,218,FALSE,MEDIUM,1,TRUE,Haas F1 Team,0 days 01:23:10.841000,24:10.9,1,20,FALSE,0,FALSE,FALSE,119.469,119.469,23.1,37,1010.5,FALSE,27.8,8,0.1
0 days 01:26:48.489000,MSC,47,0 days 00:01:38.179000,14,2,31.309,42.646,24.224,0 days 01:25:41.549000,0 days 01:26:24.195000,0 days 01:26:48.419000,225,256,276,290,TRUE,MEDIUM,2,TRUE,Haas F1 Team,0 days 01:25:10.310000,26:10.3,2,19,FALSE,0,FALSE,TRUE,98.179,98.179,23.2,38,1010.5,FALSE,27.8,31,0.2
0 days 01:28:27.598000,MSC,47,0 days 00:01:39.109000,15,2,31.499,43.183,24.427,0 days 01:27:19.918000,0 days 01:28:03.101000,0 days 01:28:27.528000,233,254,277,297,FALSE,MEDIUM,3,TRUE,Haas F1 Team,0 days 01:26:48.489000,27:48.5,1,18,FALSE,0,FALSE,TRUE,99.109,99.109,23.1,38,1010.5,FALSE,27.7,20,0.2
0 days 01:30:07.004000,MSC,47,0 days 00:01:39.406000,16,2,31.914,43.037,24.455,0 days 01:28:59.442000,0 days 01:29:42.479000,0 days 01:30:06.934000,231,256,278,299,FALSE,MEDIUM,4,TRUE,Haas F1 Team,0 days 01:28:27.598000,29:27.6,1,17,FALSE,0,FALSE,TRUE,99.406,99.406,23,38,1010.4,FALSE,27.7,148,0.3
0 days 01:31:47.569000,MSC,47,0 days 00:01:40.565000,17,2,32.058,43.618,24.889,0 days 01:30:38.992000,0 days 01:31:22.610000,0 days 01:31:47.499000,235,252,277,297,FALSE,MEDIUM,5,TRUE,Haas F1 Team,0 days 01:30:07.004000,31:07.0,1,17,FALSE,0,FALSE,TRUE,100.565,100.565,22.9,38,1010.5,FALSE,27.8,1,0.2
0 days 01:33:27.447000,MSC,47,0 days 00:01:39.878000,18,2,31.736,43.371,24.771,0 days 01:32:19.235000,0 days 01:33:02.606000,0 days 01:33:27.377000,230,243,278,296,FALSE,MEDIUM,6,TRUE,Haas F1 Team,0 days 01:31:47.569000,32:47.6,1,16,FALSE,0,FALSE,TRUE,99.878,99.878,22.9,38,1010.5,FALSE,27.9,24,0.3
0 days 01:35:07.538000,MSC,47,0 days 00:01:40.091000,19,2,31.765,43.614,24.712,0 days 01:33:59.142000,0 days 01:34:42.756000,0 days 01:35:07.468000,,254,277,299,FALSE,MEDIUM,7,TRUE,Haas F1 Team,0 days 01:33:27.447000,34:27.5,1,14,FALSE,0,FALSE,TRUE,100.091,100.091,22.8,37,1010.2,FALSE,27.7,45,0.2
0 days 01:36:46.833000,MSC,47,0 days 00:01:39.295000,20,2,31.715,43.064,24.516,0 days 01:35:39.183000,0 days 01:36:22.247000,0 days 01:36:46.763000,231,249,276,298,FALSE,MEDIUM,8,TRUE,Haas F1 Team,0 days 01:35:07.538000,36:07.6,1,14,FALSE,0,FALSE,TRUE,99.295,99.295,22.7,37,1010.5,FALSE,27.6,16,0.4
0 days 01:38:26.649000,MSC,47,0 days 00:01:39.816000,21,2,31.792,43.426,24.598,0 days 01:37:18.555000,0 days 01:38:01.981000,0 days 01:38:26.579000,,247,277,,FALSE,MEDIUM,9,TRUE,Haas F1 Team,0 days 01:36:46.833000,37:46.8,1,14,FALSE,0,FALSE,TRUE,99.816,99.816,22.8,37,1010.4,FALSE,27.6,29,0.3
0 days 01:40:06.613000,MSC,47,0 days 00:01:39.964000,22,2,31.788,43.557,24.619,0 days 01:38:58.367000,0 days 01:39:41.924000,0 days 01:40:06.543000,,250,277,,FALSE,MEDIUM,10,TRUE,Haas F1 Team,0 days 01:38:26.649000,39:26.7,1,14,FALSE,0,FALSE,TRUE,99.964,99.964,22.8,37,1010.4,FALSE,27.5,0,0.4
0 days 01:41:47.249000,MSC,47,0 days 00:01:40.636000,23,2,31.798,44.159,24.679,0 days 01:40:38.341000,0 days 01:41:22.500000,0 days 01:41:47.179000,232,248,276,,FALSE,MEDIUM,11,TRUE,Haas F1 Team,0 days 01:40:06.613000,41:06.6,1,14,FALSE,0,FALSE,TRUE,100.636,100.636,22.8,36,1010.5,FALSE,27.5,40,0.2
0 days 01:43:27.403000,MSC,47,0 days 00:01:40.154000,24,2,31.807,43.639,24.708,0 days 01:42:18.986000,0 days 01:43:02.625000,0 days 01:43:27.333000,229,253,276,295,FALSE,MEDIUM,12,TRUE,Haas F1 Team,0 days 01:41:47.249000,42:47.3,1,14,FALSE,0,FALSE,TRUE,100.154,100.154,22.8,36,1010.4,FALSE,27.5,48,0.4
0 days 01:45:08.023000,MSC,47,0 days 00:01:40.620000,25,2,31.925,43.806,24.889,0 days 01:43:59.258000,0 days 01:44:43.064000,0 days 01:45:07.953000,,252,276,293,FALSE,MEDIUM,13,TRUE,Haas F1 Team,0 days 01:43:27.403000,44:27.4,1,14,FALSE,0,FALSE,TRUE,100.62,100.62,22.8,36,1010.5,FALSE,27.4,22,0.1
0 days 01:46:48.570000,MSC,47,0 days 00:01:40.547000,26,2,31.835,43.898,24.814,0 days 01:45:39.788000,0 days 01:46:23.686000,0 days 01:46:48.500000,231,242,276,298,FALSE,MEDIUM,14,TRUE,Haas F1 Team,0 days 01:45:08.023000,46:08.0,1,13,FALSE,0,FALSE,TRUE,100.547,100.547,22.8,36,1010.5,FALSE,27.4,11,0.3
0 days 01:48:29.557000,MSC,47,0 days 00:01:40.987000,27,2,32.114,43.927,24.946,0 days 01:47:20.614000,0 days 01:48:04.541000,0 days 01:48:29.487000,,247,277,,FALSE,MEDIUM,15,TRUE,Haas F1 Team,0 days 01:46:48.570000,47:48.6,1,13,FALSE,0,FALSE,TRUE,100.987,100.987,22.8,36,1010.4,FALSE,27.4,66,0.2
0 days 01:50:10.247000,MSC,47,0 days 00:01:40.690000,28,2,31.914,43.87,24.906,0 days 01:49:01.401000,0 days 01:49:45.271000,0 days 01:50:10.177000,,252,276,297,FALSE,MEDIUM,16,TRUE,Haas F1 Team,0 days 01:48:29.557000,49:29.6,1,13,FALSE,0,FALSE,TRUE,100.69,100.69,22.9,36,1010.5,FALSE,27.4,277,0.3
0 days 01:51:51.166000,MSC,47,0 days 00:01:40.919000,29,2,32.025,43.842,25.052,0 days 01:50:42.202000,0 days 01:51:26.044000,0 days 01:51:51.096000,,248,277,296,FALSE,MEDIUM,17,TRUE,Haas F1 Team,0 days 01:50:10.247000,51:10.3,1,13,FALSE,0,FALSE,TRUE,100.919,100.919,22.9,36,1010.4,FALSE,27.3,6,0.2
0 days 01:53:32.772000,MSC,47,0 days 00:01:41.606000,30,2,32.33,44.362,24.914,0 days 01:52:23.426000,0 days 01:53:07.788000,0 days 01:53:32.702000,233,247,277,293,FALSE,MEDIUM,18,TRUE,Haas F1 Team,0 days 01:51:51.166000,52:51.2,1,13,FALSE,0,FALSE,TRUE,101.606,101.606,22.9,36,1010.4,FALSE,27.3,288,0.1
0 days 01:55:13.686000,MSC,47,0 days 00:01:40.914000,31,2,32.081,43.96,24.873,0 days 01:54:04.783000,0 days 01:54:48.743000,0 days 01:55:13.616000,230,248,277,298,FALSE,MEDIUM,19,TRUE,Haas F1 Team,0 days 01:53:32.772000,54:32.8,1,12,FALSE,0,FALSE,TRUE,100.914,100.914,22.8,36,1010.5,FALSE,27.2,3,0.1
0 days 01:56:54.602000,MSC,47,0 days 00:01:40.916000,32,2,32.043,43.766,25.107,0 days 01:55:45.659000,0 days 01:56:29.425000,0 days 01:56:54.532000,231,253,287,297,FALSE,MEDIUM,20,TRUE,Haas F1 Team,0 days 01:55:13.686000,56:13.7,1,13,FALSE,0,FALSE,TRUE,100.916,100.916,22.8,36,1010.5,FALSE,27.2,9,0.1
0 days 01:58:35.942000,MSC,47,0 days 00:01:41.340000,33,2,31.658,44.47,25.212,0 days 01:57:26.190000,0 days 01:58:10.660000,0 days 01:58:35.872000,235,237,279,320,FALSE,MEDIUM,21,TRUE,Haas F1 Team,0 days 01:56:54.602000,57:54.6,1,14,FALSE,0,FALSE,TRUE,101.34,101.34,22.8,36,1010.5,FALSE,27.2,15,0.2
0 days 02:00:17.120000,MSC,47,0 days 00:01:41.178000,34,2,32.14,44.136,24.902,0 days 01:59:08.012000,0 days 01:59:52.148000,0 days 02:00:17.050000,234,253,278,302,FALSE,MEDIUM,22,TRUE,Haas F1 Team,0 days 01:58:35.942000,59:36.0,1,14,FALSE,0,FALSE,TRUE,101.178,101.178,22.8,36,1010.5,FALSE,27.1,0,0.2
0 days 02:02:00.868000,MSC,47,0 days 00:01:43.748000,35,2,32.192,44.027,27.529,0 days 02:00:49.242000,0 days 02:01:33.269000,0 days 02:02:00.798000,232,251,,298,FALSE,MEDIUM,23,TRUE,Haas F1 Team,0 days 02:00:17.120000,01:17.1,1,14,FALSE,0,FALSE,FALSE,103.748,103.748,22.7,36,1010.5,FALSE,27,239,0
0 days 02:03:59.368000,MSC,47,0 days 00:01:58.500000,36,3,52.783,41.848,23.869,0 days 02:02:53.581000,0 days 02:03:35.429000,0 days 02:03:59.298000,229,249,279,222,FALSE,SOFT,3,FALSE,Haas F1 Team,0 days 02:02:00.868000,03:00.9,1,15,FALSE,0,FALSE,FALSE,118.5,118.5,22.8,36,1010.5,FALSE,27,205,0.1
0 days 02:05:36.324000,MSC,47,0 days 00:01:36.956000,37,3,31.048,41.912,23.996,0 days 02:04:30.346000,0 days 02:05:12.258000,0 days 02:05:36.254000,,247,280,294,TRUE,SOFT,4,FALSE,Haas F1 Team,0 days 02:03:59.368000,04:59.4,1,15,FALSE,0,FALSE,TRUE,96.956,96.956,22.8,36,1010.5,FALSE,27.1,317,0.2
0 days 02:07:13.500000,MSC,47,0 days 00:01:37.176000,38,3,31.13,42.019,24.027,0 days 02:06:07.384000,0 days 02:06:49.403000,0 days 02:07:13.430000,234,251,280,299,FALSE,SOFT,5,FALSE,Haas F1 Team,0 days 02:05:36.324000,06:36.3,1,15,FALSE,0,FALSE,TRUE,97.176,97.176,22.8,35,1010.7,FALSE,27,54,0.1
0 days 02:08:50.933000,MSC,47,0 days 00:01:37.433000,39,3,31.077,42.165,24.191,0 days 02:07:44.507000,0 days 02:08:26.672000,0 days 02:08:50.863000,236,255,279,301,FALSE,SOFT,6,FALSE,Haas F1 Team,0 days 02:07:13.500000,08:13.5,1,14,FALSE,0,FALSE,TRUE,97.433,97.433,22.7,36,1010.5,FALSE,26.9,7,0.1
0 days 02:10:28.880000,MSC,47,0 days 00:01:37.947000,40,3,31.184,42.585,24.178,0 days 02:09:22.047000,0 days 02:10:04.632000,0 days 02:10:28.810000,235,253,280,298,FALSE,SOFT,7,FALSE,Haas F1 Team,0 days 02:08:50.933000,09:50.9,1,14,FALSE,0,FALSE,TRUE,97.947,97.947,22.7,36,1010.5,FALSE,26.8,40,0.1
0 days 02:12:07.062000,MSC,47,0 days 00:01:38.182000,41,3,31.285,42.802,24.095,0 days 02:11:00.095000,0 days 02:11:42.897000,0 days 02:12:06.992000,234,253,279,299,FALSE,SOFT,8,FALSE,Haas F1 Team,0 days 02:10:28.880000,11:28.9,1,14,FALSE,0,FALSE,TRUE,98.182,98.182,22.7,36,1010.5,FALSE,26.9,164,0.2
0 days 02:13:45.019000,MSC,47,0 days 00:01:37.957000,42,3,31.213,42.505,24.239,0 days 02:12:38.205000,0 days 02:13:20.710000,0 days 02:13:44.949000,233,255,278,298,FALSE,SOFT,9,FALSE,Haas F1 Team,0 days 02:12:07.062000,13:07.1,1,14,FALSE,0,FALSE,TRUE,97.957,97.957,22.7,36,1010.5,FALSE,27,186,0.1
0 days 02:15:23.156000,MSC,47,0 days 00:01:38.137000,43,3,31.299,42.703,24.135,0 days 02:14:16.248000,0 days 02:14:58.951000,0 days 02:15:23.086000,,257,278,295,FALSE,SOFT,10,FALSE,Haas F1 Team,0 days 02:13:45.019000,14:45.0,1,13,FALSE,0,FALSE,TRUE,98.137,98.137,22.7,36,1010.5,FALSE,26.9,0,0.3
0 days 02:17:01.435000,MSC,47,0 days 00:01:38.279000,44,3,31.275,42.655,24.349,0 days 02:15:54.361000,0 days 02:16:37.016000,0 days 02:17:01.365000,234,254,279,296,FALSE,SOFT,11,FALSE,Haas F1 Team,0 days 02:15:23.156000,16:23.2,1,13,FALSE,0,FALSE,TRUE,98.279,98.279,22.7,36,1010.5,FALSE,26.7,247,0.2
0 days 02:19:08.687000,MSC,47,0 days 00:02:07.252000,45,3,37.539,55.902,33.811,0 days 02:17:38.904000,0 days 02:18:34.806000,0 days 02:19:08.617000,210,193,226,,FALSE,SOFT,12,FALSE,Haas F1 Team,0 days 02:17:01.435000,18:01.5,64,11,FALSE,0,FALSE,FALSE,127.252,127.252,22.7,36,1010.5,FALSE,26.7,56,0.1
0 days 02:21:18.901000,MSC,47,0 days 00:02:10.214000,46,3,39.624,57.497,33.093,0 days 02:19:48.241000,0 days 02:20:45.738000,0 days 02:21:18.831000,157,212,190,212,FALSE,SOFT,13,FALSE,Haas F1 Team,0 days 02:19:08.687000,20:08.7,4,10,FALSE,0,FALSE,FALSE,130.214,130.214,22.7,37,1010.5,FALSE,26.6,359,0.1
0 days 02:23:04.757000,MSC,47,0 days 00:01:45.856000,47,3,34.776,44.202,26.878,0 days 02:21:53.607000,0 days 02:22:37.809000,0 days 02:23:04.687000,223,241,254,266,FALSE,SOFT,14,FALSE,Haas F1 Team,0 days 02:21:18.901000,22:18.9,4,10,FALSE,0,FALSE,FALSE,105.856,105.856,22.6,36,1010.5,FALSE,26.6,3,0.2
0 days 02:24:48.267000,MSC,47,0 days 00:01:43.510000,48,3,33.542,44.491,25.477,0 days 02:23:38.229000,0 days 02:24:22.720000,0 days 02:24:48.197000,221,245,258,275,FALSE,SOFT,15,FALSE,Haas F1 Team,0 days 02:23:04.757000,24:04.8,4,10,FALSE,0,FALSE,FALSE,103.51,103.51,22.5,36,1010.5,FALSE,26.5,21,0.2
